sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder|order
192|6|5|7500.9|52|29.99|399.99|3659.53|5|39.99|59.99|249.95|?|y|completely orderable|79|1000|412|8|7|43|1|77|y
192|6|5|7528.282|52|29.99|399.99|3659.53|5|39.99|59.99|249.95|1|y|completely orderable|79|1000|412|8|7|43|1|77|y
192|6|5|7537.383|52|29.99|399.99|3659.53|5|39.99|59.99|249.95|1|y|completely orderable|79|1000|412|8|7|43|1|77|y
192|6|5|7785.925|55|29.99|399.99|3779.51|6|39.99|59.99|309.94|?|?|?|79|1000|412|8|7|43|1|77|y
192|6|5|7802.514|55|29.99|399.99|3779.51|6|39.99|59.99|309.94|?|y|completely orderable|79|1000|412|8|7|43|1|77|y
192|6|5|7815.94|55|29.99|399.99|3779.51|6|39.99|59.99|309.94|4|y|completely orderable|79|1000|412|8|7|43|1|77|y
192|6|5|7915.597|55|29.99|399.99|3779.51|6|39.99|59.99|309.94|?|y|completely orderable|79|1000|412|8|7|43|1|77|y
193|6|5|0.0|1|19.99|19.99|19.99|1|19.99|19.99|19.99|?|?|?|80|5000|569|52|67|55|2|12|y
193|6|5|0.0|2|9.99|19.99|29.98|2|9.99|19.99|29.98|?|?|?|80|5000|569|52|67|55|2|12|y
193|6|5|0.0|3|9.99|49.99|79.97|3|9.99|49.99|79.97|?|?|?|80|5000|569|52|67|55|2|12|y
193|6|5|0.0|4|9.99|49.99|99.96|4|9.99|49.99|99.96|?|?|?|80|5000|569|52|67|55|2|12|y
193|6|5|0.0|5|9.99|49.99|114.95|5|9.99|49.99|114.95|?|?|?|80|5000|569|52|67|55|2|12|y
193|6|5|0.0010|6|9.99|49.99|164.94|6|9.99|49.99|164.94|?|?|?|80|5000|569|52|67|55|2|12|y
193|6|5|5.161|6|9.99|49.99|164.94|6|9.99|49.99|164.94|1|y|mainly orderable|80|5000|569|52|67|55|2|12|y
193|6|5|124.807|6|9.99|49.99|164.94|6|9.99|49.99|164.94|3|y|completely orderable|80|5000|569|52|67|55|2|12|y
193|6|5|162.001|6|9.99|49.99|164.94|6|9.99|49.99|164.94|4|y|completely orderable|80|5000|569|52|67|55|2|12|y
193|6|5|181.215|6|9.99|49.99|164.94|6|9.99|49.99|164.94|5|y|completely orderable|80|5000|569|52|67|55|2|12|y
194|6|5|0.0|0|?|?|?|0|?|?|?|2|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|58.339|0|?|?|?|0|?|?|?|2|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|107.507|0|?|?|?|0|?|?|?|2|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|153.691|0|?|?|?|0|?|?|?|2|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|179.94|0|?|?|?|0|?|?|?|?|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|314.429|0|?|?|?|0|?|?|?|4|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|374.319|0|?|?|?|0|?|?|?|4|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|480.5|0|?|?|?|0|?|?|?|4|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|521.937|0|?|?|?|0|?|?|?|4|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|755.372|0|?|?|?|0|?|?|?|?|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|768.712|0|?|?|?|0|?|?|?|4|y|completely orderable|?|?|?|?|?|?|?|?|n
194|6|5|798.892|0|?|?|?|0|?|?|?|?|y|completely orderable|?|?|?|?|?|?|?|?|n
195|6|5|126.597|3|15.0|19.99|54.98|1|19.99|19.99|19.99|?|?|?|?|?|?|?|?|?|?|?|n
195|6|5|146.629|3|15.0|19.99|54.98|1|19.99|19.99|19.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
195|6|5|177.185|3|15.0|19.99|54.98|1|19.99|19.99|19.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
196|6|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|47|300|537|5|0|53|1|32|n
196|6|5|19.522|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|47|300|537|5|0|53|1|32|n
197|6|5|572.625|12|14.9|74.99|348.59|1|15.95|15.95|15.95|?|?|?|?|?|?|?|?|?|?|?|n
197|6|5|616.466|12|14.9|74.99|348.59|1|15.95|15.95|15.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|629.34|12|14.9|74.99|348.59|1|15.95|15.95|15.95|1|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|681.999|12|14.9|74.99|348.59|1|15.95|15.95|15.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|1973.74|23|14.9|79.9|965.22|2|15.95|79.9|95.85|?|?|?|?|?|?|?|?|?|?|?|n
197|6|5|1987.785|23|14.9|79.9|965.22|2|15.95|79.9|95.85|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|1998.387|23|14.9|79.9|965.22|2|15.95|79.9|95.85|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|2014.216|23|14.9|79.9|965.22|2|15.95|79.9|95.85|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|2024.285|23|14.9|79.9|965.22|2|15.95|79.9|95.85|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|2029.05|23|14.9|79.9|965.22|2|15.95|79.9|95.85|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|2243.17|24|14.9|79.9|1045.12|3|15.95|79.9|175.75|?|?|?|?|?|?|?|?|?|?|?|n
197|6|5|2265.705|24|14.9|79.9|1045.12|3|15.95|79.9|175.75|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|2302.812|24|14.9|79.9|1045.12|3|15.95|79.9|175.75|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|2334.967|24|14.9|79.9|1045.12|3|15.95|79.9|175.75|2|y|completely orderable|?|?|?|?|?|?|?|?|n
197|6|5|2367.593|24|14.9|79.9|1045.12|3|15.95|79.9|175.75|2|y|completely orderable|?|?|?|?|?|?|?|?|n
198|6|5|216.969|7|11.17|14.9|100.57|1|14.9|14.9|14.9|?|?|?|?|?|?|?|?|?|?|?|n
198|6|5|377.538|13|11.17|14.9|189.97|1|14.9|14.9|14.9|1|y|completely not orderable|?|?|?|?|?|?|?|?|n
198|6|5|387.998|13|11.17|14.9|189.97|1|14.9|14.9|14.9|1|y|?|?|?|?|?|?|?|?|?|n
198|6|5|393.579|13|11.17|14.9|189.97|1|14.9|14.9|14.9|1|y|?|?|?|?|?|?|?|?|?|n
198|6|5|430.959|13|11.17|14.9|189.97|1|14.9|14.9|14.9|2|y|completely orderable|?|?|?|?|?|?|?|?|n
198|6|5|524.208|14|11.17|14.9|204.87|2|14.9|14.9|29.8|?|?|?|?|?|?|?|?|?|?|?|n
198|6|5|533.474|14|11.17|14.9|204.87|2|14.9|14.9|29.8|2|y|completely not orderable|?|?|?|?|?|?|?|?|n
198|6|5|543.273|14|11.17|14.9|204.87|2|14.9|14.9|29.8|1|y|completely not orderable|?|?|?|?|?|?|?|?|n
198|6|5|557.253|15|11.17|14.9|219.77|3|14.9|14.9|44.7|?|?|?|?|?|?|?|?|?|?|?|n
198|6|5|564.539|15|11.17|14.9|219.77|3|14.9|14.9|44.7|2|y|completely not orderable|?|?|?|?|?|?|?|?|n
198|6|5|630.006|15|11.17|14.9|219.77|3|14.9|14.9|44.7|2|y|completely not orderable|?|?|?|?|?|?|?|?|n
198|6|5|660.462|15|11.17|14.9|219.77|3|14.9|14.9|44.7|?|y|completely not orderable|?|?|?|?|?|?|?|?|n
198|6|5|688.996|15|11.17|14.9|219.77|3|14.9|14.9|44.7|2|y|completely not orderable|?|?|?|?|?|?|?|?|n
198|6|5|700.352|15|11.17|14.9|219.77|3|14.9|14.9|44.7|1|y|completely not orderable|?|?|?|?|?|?|?|?|n
199|6|5|0.0|0|?|?|?|0|?|?|?|?|y|completely orderable|?|?|?|?|?|?|?|?|y
200|6|5|0.0|0|?|?|?|0|?|?|?|2|y|completely orderable|?|?|?|?|?|?|?|?|y
200|6|5|55.998|0|?|?|?|0|?|?|?|3|y|completely orderable|?|?|?|?|?|?|?|?|y
200|6|5|121.226|0|?|?|?|0|?|?|?|4|y|completely orderable|?|?|?|?|?|?|?|?|y
200|6|5|170.754|0|?|?|?|0|?|?|?|5|y|completely orderable|?|?|?|?|?|?|?|?|y
201|7|5|8.292|2|399.99|399.99|799.98|1|399.99|399.99|399.99|?|?|?|?|?|?|?|?|?|?|?|n
201|7|5|18.039|2|399.99|399.99|799.98|1|399.99|399.99|399.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
201|7|5|39.381|2|399.99|399.99|799.98|1|399.99|399.99|399.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
201|7|5|76.821|2|399.99|399.99|799.98|1|399.99|399.99|399.99|1|y|?|?|?|?|?|?|?|?|?|n
201|7|5|83.826|2|399.99|399.99|799.98|1|399.99|399.99|399.99|1|y|?|?|?|?|?|?|?|?|?|n
201|7|5|86.163|2|399.99|399.99|799.98|1|399.99|399.99|399.99|1|y|?|?|?|?|?|?|?|?|?|n
202|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
202|7|5|49.289|1|6.99|6.99|6.99|1|6.99|6.99|6.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
202|7|5|76.345|1|6.99|6.99|6.99|1|6.99|6.99|6.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
202|7|5|109.908|1|6.99|6.99|6.99|1|6.99|6.99|6.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
203|7|5|14.222|2|9.99|9.99|19.98|1|9.99|9.99|9.99|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|45.986|5|9.99|9.99|49.95|2|9.99|9.99|19.98|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|154.873|9|9.99|17.99|101.92|3|9.99|17.99|37.97|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|343.044|14|9.99|19.99|196.87|4|9.99|18.99|56.96|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|557.625|25|9.99|19.99|331.78|5|9.99|18.99|71.95|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|576.912|25|9.99|19.99|331.78|5|9.99|18.99|71.95|2|y|completely orderable|81|4000|542|312|6|49|2|263|y
203|7|5|603.582|25|9.99|19.99|331.78|5|9.99|18.99|71.95|1|y|completely orderable|81|4000|542|312|6|49|2|263|y
203|7|5|659.533|25|9.99|19.99|331.78|5|9.99|18.99|71.95|2|y|completely orderable|81|4000|542|312|6|49|2|263|y
203|7|5|792.595|33|9.99|19.99|421.73|6|9.99|19.99|91.94|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|894.278|39|9.99|19.99|481.67|7|9.99|19.99|101.93|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|1372.43|61|9.99|19.99|701.56|8|9.99|19.99|121.92|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|1501.51|66|9.99|24.99|801.52|9|9.99|24.99|146.91|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|2110.11|89|9.99|39.99|1191.4|10|9.99|24.99|171.9|?|?|?|81|4000|542|312|6|49|2|263|y
203|7|5|2312.082|91|9.99|39.99|1191.4|10|9.99|24.99|171.9|1|y|completely orderable|81|4000|542|312|6|49|2|263|y
203|7|5|2425.44|91|9.99|39.99|1191.4|10|9.99|24.99|171.9|2|y|completely orderable|81|4000|542|312|6|49|2|263|y
203|7|5|2525.306|91|9.99|39.99|1191.4|10|9.99|24.99|171.9|2|y|completely orderable|81|4000|542|312|6|49|2|263|y
203|7|5|2550.34|91|9.99|39.99|1191.4|10|9.99|24.99|171.9|2|y|completely orderable|81|4000|542|312|6|49|2|263|y
203|7|5|2600.749|91|9.99|39.99|1191.4|10|9.99|24.99|171.9|?|y|completely orderable|81|4000|542|312|6|49|2|263|y
204|7|5|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?|n
204|7|5|26.128|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?|n
205|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
205|7|5|11.286|1|6.99|6.99|6.99|1|6.99|6.99|6.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
205|7|5|21.484|1|6.99|6.99|6.99|1|6.99|6.99|6.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
205|7|5|32.573|1|6.99|6.99|6.99|1|6.99|6.99|6.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
206|7|5|18.342|2|29.95|29.95|59.9|1|29.95|29.95|29.95|?|?|?|?|?|?|?|?|?|?|?|n
206|7|5|30.31|2|29.95|29.95|59.9|1|29.95|29.95|29.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
206|7|5|119.998|2|29.95|29.95|59.9|1|29.95|29.95|29.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
206|7|5|184.745|2|29.95|29.95|59.9|1|29.95|29.95|29.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
206|7|5|220.66|2|29.95|29.95|59.9|1|29.95|29.95|29.95|2|y|completely orderable|?|?|?|?|?|?|?|?|n
207|7|5|21.978|3|29.99|64.99|159.97|1|64.99|64.99|64.99|?|?|?|?|?|?|?|?|?|?|?|y
207|7|5|1036.481|20|12.99|89.99|385.92|2|12.99|64.99|77.98|?|?|?|?|?|?|?|?|?|?|?|y
207|7|5|1061.522|22|12.99|89.99|415.9|3|12.99|64.99|92.97|?|?|?|?|?|?|?|?|?|?|?|y
207|7|5|1082.023|24|12.99|89.99|441.88|4|12.99|64.99|105.96|?|?|?|?|?|?|?|?|?|?|?|y
207|7|5|1106.609|26|12.99|89.99|511.86|5|12.99|64.99|140.95|?|?|?|?|?|?|?|?|?|?|?|y
207|7|5|2422.332|51|12.99|249.99|844.82|6|12.99|64.99|170.94|?|?|?|?|?|?|?|?|?|?|?|y
207|7|5|2526.124|52|12.99|249.99|882.81|6|12.99|64.99|170.94|1|y|completely orderable|?|?|?|?|?|?|?|?|y
207|7|5|2551.452|52|12.99|249.99|882.81|6|12.99|64.99|170.94|2|y|completely orderable|?|?|?|?|?|?|?|?|y
207|7|5|2664.961|52|12.99|249.99|882.81|6|12.99|64.99|170.94|2|y|completely orderable|?|?|?|?|?|?|?|?|y
207|7|5|2686.241|52|12.99|249.99|882.81|6|12.99|64.99|170.94|3|y|completely orderable|?|?|?|?|?|?|?|?|y
207|7|5|2716.139|52|12.99|249.99|882.81|6|12.99|64.99|170.94|4|y|completely orderable|?|?|?|?|?|?|?|?|y
207|7|5|2727.794|52|12.99|249.99|882.81|6|12.99|64.99|170.94|5|y|completely orderable|?|?|?|?|?|?|?|?|y
208|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|47|300|537|5|0|53|1|32|n
208|7|5|8.458|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|47|300|537|5|0|53|1|32|n
209|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
209|7|5|8.444|1|6.99|6.99|6.99|1|6.99|6.99|6.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
210|7|5|1811.338|3|99.99|99.99|299.97|1|99.99|99.99|99.99|?|?|?|?|?|?|?|?|?|?|?|n
210|7|5|1823.683|3|99.99|99.99|299.97|1|99.99|99.99|99.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
210|7|5|1950.503|3|99.99|99.99|299.97|1|99.99|99.99|99.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
210|7|5|1960.688|3|99.99|99.99|299.97|1|99.99|99.99|99.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
211|7|5|95.56|8|1.0|3.0|16.0|1|3.0|3.0|3.0|?|?|?|82|600|507|31|20|29|2|10|n
212|7|5|0.0|1|79.99|79.99|79.99|1|79.99|79.99|79.99|?|?|?|83|2300|495|96|7|68|1|12|n
212|7|5|0.0|2|34.99|79.99|114.98|2|34.99|79.99|114.98|?|?|?|83|2300|495|96|7|68|1|12|n
212|7|5|99.866|5|34.99|79.99|264.95|3|34.99|79.99|149.97|?|?|?|83|2300|495|96|7|68|1|12|n
212|7|5|99.866|6|34.99|79.99|344.94|4|34.99|79.99|229.96|?|?|?|83|2300|495|96|7|68|1|12|n
212|7|5|227.853|8|34.99|79.99|504.92|5|34.99|79.99|309.95|?|?|?|83|2300|495|96|7|68|1|12|n
212|7|5|227.853|9|34.99|79.99|539.91|6|34.99|79.99|344.94|?|?|?|83|2300|495|96|7|68|1|12|n
213|7|5|1756.184|77|4.99|29.99|722.23|1|8.99|8.99|8.99|?|?|?|?|?|?|?|?|?|?|?|n
213|7|5|1799.419|80|4.99|29.99|749.2|2|8.99|8.99|17.98|?|?|?|?|?|?|?|?|?|?|?|n
213|7|5|1816.795|80|4.99|29.99|749.2|2|8.99|8.99|17.98|1|y|completely orderable|?|?|?|?|?|?|?|?|n
213|7|5|1876.328|80|4.99|29.99|749.2|2|8.99|8.99|17.98|1|y|?|?|?|?|?|?|?|?|?|n
213|7|5|1880.592|80|4.99|29.99|749.2|2|8.99|8.99|17.98|1|y|?|?|?|?|?|?|?|?|?|n
213|7|5|1922.6|84|4.99|29.99|785.16|2|8.99|8.99|17.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
213|7|5|1977.833|84|4.99|29.99|785.16|2|8.99|8.99|17.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
214|7|5|193.544|9|39.95|39.95|79.9|1|39.95|39.95|39.95|?|?|?|84|8500|544|61|51|60|2|10|y
214|7|5|295.929|9|39.95|39.95|79.9|1|39.95|39.95|39.95|1|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|346.01|9|39.95|39.95|79.9|1|39.95|39.95|39.95|1|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|365.304|9|39.95|39.95|79.9|1|39.95|39.95|39.95|2|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|388.602|9|39.95|39.95|79.9|1|39.95|39.95|39.95|3|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|468.353|9|39.95|39.95|79.9|1|39.95|39.95|39.95|3|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|502.905|9|39.95|39.95|79.9|1|39.95|39.95|39.95|4|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|553.3|9|39.95|39.95|79.9|1|39.95|39.95|39.95|5|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|628.302|11|39.95|349.99|469.84|2|39.95|349.99|389.94|?|?|?|84|8500|544|61|51|60|2|10|y
214|7|5|643.074|11|39.95|349.99|469.84|2|39.95|349.99|389.94|1|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|662.567|11|39.95|349.99|469.84|2|39.95|349.99|389.94|3|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|747.54|11|39.95|349.99|469.84|2|39.95|349.99|389.94|4|y|completely orderable|84|8500|544|61|51|60|2|10|y
214|7|5|771.426|11|39.95|349.99|469.84|2|39.95|349.99|389.94|5|y|completely orderable|84|8500|544|61|51|60|2|10|y
215|7|5|106.746|3|89.99|89.99|179.98|1|89.99|89.99|89.99|?|?|?|?|?|?|?|?|?|?|?|n
215|7|5|125.958|3|89.99|89.99|179.98|1|89.99|89.99|89.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
216|7|5|233.311|17|12.99|29.99|244.87|1|12.99|12.99|12.99|?|?|?|85|3000|543|229|35|43|2|37|n
216|7|5|770.238|36|7.99|79.9|677.0|1|12.99|12.99|12.99|1|y|completely orderable|85|3000|543|229|35|43|2|37|n
216|7|5|793.979|36|7.99|79.9|677.0|1|12.99|12.99|12.99|1|y|?|85|3000|543|229|35|43|2|37|n
217|7|5|25.894|4|49.99|49.99|199.96|1|49.99|49.99|49.99|?|?|?|86|4000|532|220|7|51|2|32|y
217|7|5|57.338|7|49.99|49.99|349.93|2|49.99|49.99|99.98|?|?|?|86|4000|532|220|7|51|2|32|y
217|7|5|95.011|10|14.99|49.99|394.9|3|14.99|49.99|114.97|?|?|?|86|4000|532|220|7|51|2|32|y
217|7|5|288.147|21|9.99|49.99|739.75|4|14.99|49.99|164.96|?|?|?|86|4000|532|220|7|51|2|32|y
217|7|5|329.659|21|9.99|49.99|739.75|4|14.99|49.99|164.96|1|y|completely orderable|86|4000|532|220|7|51|2|32|y
217|7|5|367.5|24|9.99|49.99|889.72|5|14.99|49.99|214.95|?|?|?|86|4000|532|220|7|51|2|32|y
217|7|5|516.607|29|9.99|79.99|969.71|5|14.99|49.99|214.95|2|y|completely orderable|86|4000|532|220|7|51|2|32|y
217|7|5|608.568|29|9.99|79.99|969.71|5|14.99|49.99|214.95|2|y|completely orderable|86|4000|532|220|7|51|2|32|y
217|7|5|631.402|29|9.99|79.99|969.71|5|14.99|49.99|214.95|3|y|completely orderable|86|4000|532|220|7|51|2|32|y
217|7|5|678.214|29|9.99|79.99|969.71|5|14.99|49.99|214.95|4|y|completely orderable|86|4000|532|220|7|51|2|32|y
217|7|5|690.423|29|9.99|79.99|969.71|5|14.99|49.99|214.95|5|y|completely orderable|86|4000|532|220|7|51|2|32|y
218|7|5|51.156|4|9.99|12.99|45.96|1|9.99|9.99|9.99|?|?|?|87|300|70|12|0|24|2|376|n
218|7|5|106.054|8|9.99|16.99|109.92|2|9.99|16.99|26.98|?|?|?|87|300|70|12|0|24|2|376|n
219|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
219|7|5|8.683|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|?|?|?|?|?|?|?|?|n
220|7|5|27.401|2|13.9|13.9|27.8|1|13.9|13.9|13.9|?|?|?|88|600|521|26|10|31|1|18|n
220|7|5|119.054|2|13.9|13.9|27.8|1|13.9|13.9|13.9|1|y|completely orderable|88|600|521|26|10|31|1|18|n
221|7|5|242.311|6|40.99|44.99|212.95|1|40.99|40.99|40.99|?|?|?|89|1000|373|12|0|27|1|55|y
221|7|5|330.522|8|40.99|89.99|362.93|1|40.99|40.99|40.99|1|y|completely orderable|89|1000|373|12|0|27|1|55|y
221|7|5|471.439|8|40.99|89.99|362.93|1|40.99|40.99|40.99|2|y|completely orderable|89|1000|373|12|0|27|1|55|y
221|7|5|497.698|8|40.99|89.99|362.93|1|40.99|40.99|40.99|3|y|completely orderable|89|1000|373|12|0|27|1|55|y
221|7|5|543.938|8|40.99|89.99|362.93|1|40.99|40.99|40.99|4|y|completely orderable|89|1000|373|12|0|27|1|55|y
221|7|5|609.809|8|40.99|89.99|362.93|1|40.99|40.99|40.99|5|y|completely orderable|89|1000|373|12|0|27|1|55|y
222|7|5|0.0|1|199.99|199.99|199.99|1|199.99|199.99|199.99|?|?|?|90|4000|573|171|7|39|2|20|n
222|7|5|40.736|1|199.99|199.99|199.99|1|199.99|199.99|199.99|1|y|?|90|4000|573|171|7|39|2|20|n
223|7|5|88.354|6|5.0|14.99|79.95|1|14.99|14.99|14.99|?|?|?|91|2200|455|210|4|43|2|154|y
223|7|5|101.246|9|5.0|14.99|124.92|2|14.99|14.99|29.98|?|?|?|91|2200|455|210|4|43|2|154|y
223|7|5|125.865|12|5.0|14.99|169.89|3|14.99|14.99|44.97|?|?|?|91|2200|455|210|4|43|2|154|y
223|7|5|591.333|19|5.0|24.99|312.82|4|14.99|24.99|69.96|?|?|?|91|2200|455|210|4|43|2|154|y
223|7|5|829.26|26|5.0|24.99|378.78|5|12.99|24.99|82.95|?|?|?|91|2200|455|210|4|43|2|154|y
223|7|5|844.302|28|5.0|24.99|404.76|6|12.99|24.99|95.94|?|?|?|91|2200|455|210|4|43|2|154|y
223|7|5|856.463|28|5.0|24.99|404.76|6|12.99|24.99|95.94|2|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|973.557|28|5.0|24.99|404.76|6|12.99|24.99|95.94|2|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1018.009|28|5.0|24.99|404.76|6|12.99|24.99|95.94|2|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1052.555|28|5.0|24.99|404.76|6|12.99|24.99|95.94|2|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1083.364|28|5.0|24.99|404.76|6|12.99|24.99|95.94|2|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1098.685|28|5.0|24.99|404.76|6|12.99|24.99|95.94|2|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1132.761|28|5.0|24.99|404.76|6|12.99|24.99|95.94|?|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1183.833|28|5.0|24.99|404.76|6|12.99|24.99|95.94|3|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1227.355|28|5.0|24.99|404.76|6|12.99|24.99|95.94|?|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1266.702|29|5.0|24.99|419.75|6|12.99|24.99|95.94|?|y|completely orderable|91|2200|455|210|4|43|2|154|y
223|7|5|1287.369|30|5.0|24.99|434.74|6|12.99|24.99|95.94|?|y|completely orderable|91|2200|455|210|4|43|2|154|y
224|7|5|155.815|5|349.99|469.99|1869.95|1|349.99|349.99|349.99|?|?|?|92|1200|523|223|2|38|2|365|n
224|7|5|249.81|8|349.99|469.99|3069.92|2|349.99|399.99|749.98|?|?|?|92|1200|523|223|2|38|2|365|n
224|7|5|279.592|8|349.99|469.99|3069.92|2|349.99|399.99|749.98|1|y|completely orderable|92|1200|523|223|2|38|2|365|n
224|7|5|432.437|11|349.99|469.99|4269.89|3|349.99|399.99|1149.97|?|?|?|92|1200|523|223|2|38|2|365|n
224|7|5|445.983|11|349.99|469.99|4269.89|3|349.99|399.99|1149.97|1|y|completely orderable|92|1200|523|223|2|38|2|365|n
224|7|5|507.926|11|349.99|469.99|4269.89|3|349.99|399.99|1149.97|1|y|?|92|1200|523|223|2|38|2|365|n
224|7|5|523.36|11|349.99|469.99|4269.89|3|349.99|399.99|1149.97|1|y|?|92|1200|523|223|2|38|2|365|n
224|7|5|620.734|12|349.99|469.99|4669.88|3|349.99|399.99|1149.97|1|y|completely orderable|92|1200|523|223|2|38|2|365|n
225|7|5|0.0|1|?|?|?|1|?|?|?|?|?|?|?|?|?|?|?|?|?|?|n
225|7|5|4.39|2|599.99|599.99|599.99|2|599.99|599.99|599.99|?|?|?|?|?|?|?|?|?|?|?|n
226|7|5|0.0|1|14.99|14.99|14.99|1|14.99|14.99|14.99|?|?|?|93|600|603|85|15|44|1|26|n
226|7|5|18.404|1|14.99|14.99|14.99|1|14.99|14.99|14.99|1|y|?|93|600|603|85|15|44|1|26|n
227|7|5|22.793|4|24.99|24.99|74.97|1|24.99|24.99|24.99|?|?|?|?|?|?|?|?|?|?|?|n
227|7|5|45.031|4|24.99|24.99|74.97|1|24.99|24.99|24.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
227|7|5|68.597|4|24.99|24.99|74.97|1|24.99|24.99|24.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
